attribution,bearing_to_record_deg,blur_variance,camera_type,captured_at,captured_at_iso,compass_angle,contrast,distance_to_record_m,faces_target,heading_difference_deg,height,image_id,image_latitude,image_longitude,image_path,inventory_condition,is_pano,mean_brightness,quality_gate_pass,quality_rejection_reasons,record_id,record_latitude,record_longitude,signed_heading_difference_deg,source,study_area,threshold_status,width
Mapillary,263.49,1894.049,spherical,1756385510480,2025-08-28T12:51:50.480000+00:00,92.74089512921,78.033,41.48,1,170.75,1024,1124593752967728,38.926721835019,-77.029153569677,data/images/mapillary_scaleup_development/ADA_CurbRampPt_31784/1124593752967728.jpg,Missing,True,137.137,1,,ADA_CurbRampPt_31784,38.92667955408635,-77.02963003669694,170.75,Mapillary API,columbia_heights_petworth,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,264.16,5422.911,perspective,1701696174842,2023-12-04T13:22:54.842000+00:00,256.25057315826,64.232,45.73,1,7.91,1536,1007498993645976,38.9267213879,-77.029104090327,data/images/mapillary_scaleup_development/ADA_CurbRampPt_31784/1007498993645976.jpg,Missing,False,120.393,1,,ADA_CurbRampPt_31784,38.92667955408635,-77.02963003669694,7.91,Mapillary API,columbia_heights_petworth,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,0.83,1908.897,fisheye,1546422770343,2019-01-02T09:52:50.343000+00:00,358.40545080615,70.468,1.63,1,2.43,1152,1026602244834870,38.959504444349,-77.01983840508,data/images/mapillary_scaleup_development/ADA_CurbRampPt_8054/1026602244834870.jpg,Missing,False,114.352,1,,ADA_CurbRampPt_8054,38.959519068806166,-77.01983813162283,2.43,Mapillary API,columbia_heights_petworth,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,125.23,2240.634,fisheye,1546434996681,2019-01-02T13:16:36.681000+00:00,168.99905525198,73.232,3.94,1,43.77,1152,1033408847196606,38.959539496495,-77.019875329334,data/images/mapillary_scaleup_development/ADA_CurbRampPt_8054/1033408847196606.jpg,Missing,False,112.671,1,,ADA_CurbRampPt_8054,38.959519068806166,-77.01983813162283,-43.77,Mapillary API,columbia_heights_petworth,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,75.38,648.668,perspective,1514626341000,2017-12-30T09:32:21+00:00,325.55,68.295,12.25,0,109.83,1152,1264684023926685,38.928046130717,-77.023113469596,data/images/mapillary_scaleup_development/ADA_CurbRampPt_16860/1264684023926685.jpg,Missing,False,136.941,1,,ADA_CurbRampPt_16860,38.9280739534795,-77.02297639217053,109.83,Mapillary API,columbia_heights_petworth,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,42.16,450.958,perspective,1514626340000,2017-12-30T09:32:20+00:00,322.76,67.917,16.09,0,79.4,1152,1339214663128008,38.927966682793,-77.023101240798,data/images/mapillary_scaleup_development/ADA_CurbRampPt_16860/1339214663128008.jpg,Missing,False,142.601,1,,ADA_CurbRampPt_16860,38.9280739534795,-77.02297639217053,79.4,Mapillary API,columbia_heights_petworth,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,162.13,2535.74,perspective,1606744244299,2020-11-30T13:50:44.299000+00:00,183.10946655273,66.63,36.89,1,20.98,1152,1203919316775658,38.929933518777,-77.02973595551,data/images/mapillary_scaleup_development/ADA_CurbRampPt_33719/1203919316775658.jpg,Missing,False,123.374,1,,ADA_CurbRampPt_33719,38.92961777523702,-77.0296051286056,-20.98,Mapillary API,columbia_heights_petworth,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,163.46,1299.8,perspective,1670343290501,2022-12-06T16:14:50.501000+00:00,169.24610805511,66.242,37.36,1,5.78,1147,120807830847648,38.929939821236,-77.029728054572,data/images/mapillary_scaleup_development/ADA_CurbRampPt_33719/120807830847648.jpg,Missing,False,144.86,1,,ADA_CurbRampPt_33719,38.92961777523702,-77.0296051286056,-5.78,Mapillary API,columbia_heights_petworth,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,60.05,1387.198,equirectangular,1564252519000,2019-07-27T18:35:19+00:00,233,57.416,43.44,1,172.95,1024,178380344191139,38.922429838969,-77.03705997372,data/images/mapillary_scaleup_development/ADA_CurbRampPt_28350/178380344191139.jpg,Non-Compliant,True,83.707,1,,ADA_CurbRampPt_28350,38.92262483774415,-77.03662490952593,-172.95,Mapillary API,columbia_heights_petworth,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,60.34,1354.207,spherical,1601144346000,2020-09-26T18:19:06+00:00,233.8,65.709,48.85,1,173.46,1024,136452718886753,38.922407427279,-77.037115623262,data/images/mapillary_scaleup_development/ADA_CurbRampPt_28350/136452718886753.jpg,Non-Compliant,True,77.514,1,,ADA_CurbRampPt_28350,38.92262483774415,-77.03662490952593,-173.46,Mapillary API,columbia_heights_petworth,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,344.81,1311.498,perspective,1672772353716,2023-01-03T18:59:13.716000+00:00,-8.7610015869141,65.262,11.26,1,6.43,1147,1118208122175220,38.948231277828,-77.021969567365,data/images/mapillary_scaleup_development/ADA_CurbRampPt_13132/1118208122175220.jpg,Non-Compliant,False,129.495,1,,ADA_CurbRampPt_13132,38.94832898089922,-77.02200368230952,-6.43,Mapillary API,columbia_heights_petworth,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,333.43,819.782,spherical,1598970638000,2020-09-01T14:30:38+00:00,176.7,90.426,14.02,1,156.73,1024,1114229912752345,38.948216252543,-77.021931191019,data/images/mapillary_scaleup_development/ADA_CurbRampPt_13132/1114229912752345.jpg,Non-Compliant,True,103.349,1,,ADA_CurbRampPt_13132,38.94832898089922,-77.02200368230952,156.73,Mapillary API,columbia_heights_petworth,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,55.47,1096.534,spherical,1565286101500,2019-08-08T17:41:41.500000+00:00,221.9,56.266,32.25,1,166.43,1024,180425980944870,38.938196795661,-77.017041377294,data/images/mapillary_scaleup_development/ADA_CurbRampPt_5286/180425980944870.jpg,Non-Compliant,True,92.016,1,,ADA_CurbRampPt_5286,38.93836118806195,-77.01673414941789,-166.43,Mapillary API,columbia_heights_petworth,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,56.16,885.543,spherical,1606235477500,2020-11-24T16:31:17.500000+00:00,222,59.381,33.2,1,165.84,1024,137751705559087,38.938194906854,-77.017052974906,data/images/mapillary_scaleup_development/ADA_CurbRampPt_5286/137751705559087.jpg,Non-Compliant,True,84.567,1,,ADA_CurbRampPt_5286,38.93836118806195,-77.01673414941789,-165.84,Mapillary API,columbia_heights_petworth,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,341.56,6147.297,perspective,1669644438687,2022-11-28T14:07:18.687000+00:00,348.21108722687,66.147,18.64,1,6.65,1147,1197522777839288,38.937396576506,-77.027204578766,data/images/mapillary_scaleup_development/ADA_CurbRampPt_17245/1197522777839288.jpg,Non-Compliant,False,111.286,1,,ADA_CurbRampPt_17245,38.937555565721254,-77.02727272637662,-6.65,Mapillary API,columbia_heights_petworth,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,345.92,3357.984,perspective,1669752233680,2022-11-29T20:03:53.680000+00:00,-10.756591060814,67.205,23.32,1,3.32,1147,1360588027811701,38.937352131844,-77.027207143589,data/images/mapillary_scaleup_development/ADA_CurbRampPt_17245/1360588027811701.jpg,Non-Compliant,False,124.011,1,,ADA_CurbRampPt_17245,38.937555565721254,-77.02727272637662,-3.32,Mapillary API,columbia_heights_petworth,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,76.4,3789.291,perspective,1670341906280,2022-12-06T15:51:46.280000+00:00,18.308144569397,74.708,7.03,1,58.09,1153,1285796622255213,38.933486974362,-77.026325593252,data/images/mapillary_scaleup_development/ADA_CurbRampPt_18370/1285796622255213.jpg,Non-Compliant,False,126.525,1,,ADA_CurbRampPt_18370,38.933501846946285,-77.02624654687698,58.09,Mapillary API,columbia_heights_petworth,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,106.89,277.043,spherical,1607109125500,2020-12-04T19:12:05.500000+00:00,30.9,90.575,7.3,1,75.99,1024,1199487364179429,38.933520904751,-77.026327258309,data/images/mapillary_scaleup_development/ADA_CurbRampPt_18370/1199487364179429.jpg,Non-Compliant,True,115.091,1,,ADA_CurbRampPt_18370,38.933501846946285,-77.02624654687698,75.99,Mapillary API,columbia_heights_petworth,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,287.29,1265.793,perspective,1670078754471,2022-12-03T14:45:54.471000+00:00,-8.2918019294739,64.596,4.43,1,64.42,1152,1492020177957245,38.878339821468,-76.999550830737,data/images/mapillary_scaleup_development/ADA_CurbRampPt_18235/1492020177957245.jpg,Fair,False,107.925,1,,ADA_CurbRampPt_18235,38.8783516516451,-76.9995996473107,-64.42,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,229.85,1215.452,equirectangular,1576691519000,2019-12-18T17:51:59+00:00,357.2,74.697,6.08,1,127.35,1024,183620380317881,38.878386928411,-76.99954592834,data/images/mapillary_scaleup_development/ADA_CurbRampPt_18235/183620380317881.jpg,Fair,True,142.713,1,,ADA_CurbRampPt_18235,38.8783516516451,-76.9995996473107,-127.35,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,52.56,680.954,spherical,1607628431500,2020-12-10T19:27:11.500000+00:00,242.6,60.368,45.84,1,169.96,1024,1253927512080773,38.885436027625,-77.001074466252,data/images/mapillary_scaleup_development/ADA_CurbRampPt_13134/1253927512080773.jpg,Fair,True,85.403,1,,ADA_CurbRampPt_13134,38.88568661940215,-77.00065393646626,169.96,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,49.01,985.902,perspective,1638280790000,2021-11-30T13:59:50+00:00,54.51557437414,45.647,48.09,1,5.5,1084,121656597301726,38.885402937622,-77.001073381399,data/images/mapillary_scaleup_development/ADA_CurbRampPt_13134/121656597301726.jpg,Fair,False,135.881,1,,ADA_CurbRampPt_13134,38.88568661940215,-77.00065393646626,-5.5,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,189.94,662.771,spherical,1606932779000,2020-12-02T18:12:59+00:00,326.7,60.678,15.01,1,136.76,1024,1054437578810623,38.885428552606,-76.986561424065,data/images/mapillary_scaleup_development/ADA_CurbRampPt_30857/1054437578810623.jpg,Fair,True,93.499,1,,ADA_CurbRampPt_30857,38.8852956158599,-76.98659136018951,-136.76,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,122.13,527.58,spherical,1602089892000,2020-10-07T16:58:12+00:00,270.1,63.558,15.76,1,147.97,1024,1033991370805417,38.885371014525,-76.986745574128,data/images/mapillary_scaleup_development/ADA_CurbRampPt_30857/1033991370805417.jpg,Fair,True,88.87,1,,ADA_CurbRampPt_30857,38.8852956158599,-76.98659136018951,-147.97,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,255.23,711.094,perspective,1645107073000,2022-02-17T14:11:13+00:00,272.116,49.81,26.35,1,16.89,1084,555355986171786,38.878410995612,-77.004662566315,data/images/mapillary_scaleup_development/ADA_CurbRampPt_12580/555355986171786.jpg,Fair,False,147.954,1,,ADA_CurbRampPt_12580,38.87835059305505,-77.00495685802292,-16.89,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,257.42,474.422,perspective,1645107073000,2022-02-17T14:11:13+00:00,272.116,46.476,28.75,1,14.69,1084,3513063955588184,38.878406900063,-77.004632667521,data/images/mapillary_scaleup_development/ADA_CurbRampPt_12580/3513063955588184.jpg,Fair,False,155.381,1,,ADA_CurbRampPt_12580,38.87835059305505,-77.00495685802292,-14.69,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,201.49,271.273,spherical,1607011334666,2020-12-03T16:02:14.666000+00:00,109.6,56.581,29.48,1,91.89,1024,1022481341964249,38.881376314417,-77.008775524093,data/images/mapillary_scaleup_development/ADA_CurbRampPt_27075/1022481341964249.jpg,Fair,True,84.25,1,,ADA_CurbRampPt_27075,38.88112961025937,-77.00890032122895,91.89,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,204.56,112.028,spherical,1605453454500,2020-11-15T15:17:34.500000+00:00,110,60.316,36.08,1,94.56,1024,115596297852455,38.881424735672,-77.008727051762,data/images/mapillary_scaleup_development/ADA_CurbRampPt_27075/115596297852455.jpg,Fair,True,80.794,1,,ADA_CurbRampPt_27075,38.88112961025937,-77.00890032122895,94.56,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,231.57,561.643,perspective,1638455903000,2021-12-02T14:38:23+00:00,180,46.753,10.8,1,51.57,1084,1118886395719572,38.874729822638,-76.991572079379,data/images/mapillary_scaleup_development/ADA_CurbRampPt_33297/1118886395719572.jpg,Fair,False,127.827,1,,ADA_CurbRampPt_33297,38.87466943686707,-76.99166982307699,51.57,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,194.64,448.905,equirectangular,1568478334000,2019-09-14T16:25:34+00:00,359.9,84.832,14.52,1,165.26,1024,1007099243363793,38.87479574604,-76.991627430458,data/images/mapillary_scaleup_development/ADA_CurbRampPt_33297/1007099243363793.jpg,Fair,True,131.215,1,,ADA_CurbRampPt_33297,38.87466943686707,-76.99166982307699,-165.26,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,82.74,1198.887,spherical,1603815001000,2020-10-27T16:10:01+00:00,269.4,92.486,33.61,1,173.34,1024,1055618315357066,38.889872643918,-76.993094061762,data/images/mapillary_scaleup_development/ADA_CurbRampPt_25527/1055618315357066.jpg,Good,True,95.852,1,,ADA_CurbRampPt_25527,38.88991085909801,-76.9927088835384,173.34,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,73.93,265.647,perspective,1573139784000,2019-11-07T15:16:24+00:00,89.9,8.858,40.71,1,15.97,1524,118927373597542,38.889809495096,-76.99316085275,data/images/mapillary_scaleup_development/ADA_CurbRampPt_25527/118927373597542.jpg,Good,False,125.976,0,low_contrast,ADA_CurbRampPt_25527,38.88991085909801,-76.9927088835384,-15.97,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,1033
Mapillary,126.52,339.041,equirectangular,1564677871000,2019-08-01T16:44:31+00:00,303.7,51.228,43.21,1,177.18,1024,476627540272236,38.886231194989,-77.012193344112,data/images/mapillary_scaleup_development/ADA_CurbRampPt_34156/476627540272236.jpg,Good,True,116.54,1,,ADA_CurbRampPt_34156,38.88599994088841,-77.01179214355344,-177.18,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,117.11,219.84,equirectangular,1565875877500,2019-08-15T13:31:17.500000+00:00,313.7,58.382,46.75,1,163.41,1024,209503877657555,38.886191531629,-77.012272986492,data/images/mapillary_scaleup_development/ADA_CurbRampPt_34156/209503877657555.jpg,Good,True,105.151,1,,ADA_CurbRampPt_34156,38.88599994088841,-77.01179214355344,163.41,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,98.21,2067.417,perspective,1573925278872,2019-11-16T17:27:58.872000+00:00,78.506896972656,61.818,39.99,1,19.71,1152,239318791381452,38.890929934317,-76.985903430117,data/images/mapillary_scaleup_development/ADA_CurbRampPt_34719/239318791381452.jpg,Good,False,111.466,1,,ADA_CurbRampPt_34719,38.89087855346415,-76.98544610992076,19.71,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,98.12,1407.108,perspective,1607435306747,2020-12-08T13:48:26.747000+00:00,90,75.935,41.85,1,8.12,1152,1040093966733603,38.890931677777,-76.985924765966,data/images/mapillary_scaleup_development/ADA_CurbRampPt_34719/1040093966733603.jpg,Good,False,87.885,1,,ADA_CurbRampPt_34719,38.89087855346415,-76.98544610992076,8.12,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,219.93,1803.935,perspective,1706639158567,2024-01-30T18:25:58.567000+00:00,163.23736667633,71.119,19.25,1,56.69,1536,1061011771857090,38.888914857623,-76.99242104605,data/images/mapillary_scaleup_development/ADA_CurbRampPt_16824/1061011771857090.jpg,Good,False,135.023,1,,ADA_CurbRampPt_16824,38.888782094868176,-76.9925638240695,56.69,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,219.09,683.474,perspective,1764596375459,2025-12-01T13:39:35.459000+00:00,223,65.574,19.32,1,3.91,1536,1452899796554832,38.888916948711,-76.9924230712,data/images/mapillary_scaleup_development/ADA_CurbRampPt_16824/1452899796554832.jpg,Good,False,134.508,1,,ADA_CurbRampPt_16824,38.888782094868176,-76.9925638240695,-3.91,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,275.09,499.864,spherical,1607802141500,2020-12-12T19:42:21.500000+00:00,359.8,58.666,7.59,1,84.71,1024,3004386133184593,38.886600938822,-76.99843627132,data/images/mapillary_scaleup_development/ADA_CurbRampPt_31623/3004386133184593.jpg,Good,True,79.794,1,,ADA_CurbRampPt_31623,38.88660699025948,-76.99852358282406,-84.71,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,7.34,2039.509,perspective,1579966606133,2020-01-25T15:36:46.133000+00:00,358.33947753906,76.824,13.14,1,9.0,1152,313753310877871,38.886489763305,-76.998542989498,data/images/mapillary_scaleup_development/ADA_CurbRampPt_31623/313753310877871.jpg,Good,False,122.386,1,,ADA_CurbRampPt_31623,38.88660699025948,-76.99852358282406,9.0,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,127.38,3062.493,perspective,1644842554000,2022-02-14T12:42:34+00:00,110.09140238759,36.539,39.65,1,17.29,1250,105292408930166,38.880151515152,-77.001055555556,data/images/mapillary_scaleup_development/ADA_CurbRampPt_23858/105292408930166.jpg,Good,False,160.386,1,,ADA_CurbRampPt_23858,38.87993503214102,-77.00069157249165,17.29,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,1026
Mapillary,94.82,537.445,equirectangular,1576689488500,2019-12-18T17:18:08.500000+00:00,289.3,68.444,42.36,1,165.52,1024,1091421541381555,38.879967040984,-77.001179199021,data/images/mapillary_scaleup_development/ADA_CurbRampPt_23858/1091421541381555.jpg,Good,True,147.3,1,,ADA_CurbRampPt_23858,38.87993503214102,-77.00069157249165,165.52,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,302.31,555.442,spherical,1601322634000,2020-09-28T19:50:34+00:00,179.4,76.22,5.47,1,122.91,1024,1040525639865135,38.873017229563,-77.012189063138,data/images/mapillary_scaleup_development/ADA_CurbRampPt_8198/1040525639865135.jpg,Missing,True,111.809,1,,ADA_CurbRampPt_8198,38.873043529433374,-77.01224247889041,122.91,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,48.21,389.741,perspective,1645097820000,2022-02-17T11:37:00+00:00,0,59.078,6.23,1,48.21,1084,135621452644252,38.873006183242,-77.012296140913,data/images/mapillary_scaleup_development/ADA_CurbRampPt_8198/135621452644252.jpg,Missing,False,133.069,1,,ADA_CurbRampPt_8198,38.873043529433374,-77.01224247889041,48.21,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,148.5,170.961,perspective,1643109040000,2022-01-25T11:10:40+00:00,93.278296534237,43.639,46.8,1,55.22,1084,1276003466503942,38.880811380002,-77.00385142726,data/images/mapillary_scaleup_development/ADA_CurbRampPt_15546/1276003466503942.jpg,Missing,False,131.836,1,,ADA_CurbRampPt_15546,38.88045257026634,-77.00356892172714,55.22,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,151.77,418.973,spherical,1601319901000,2020-09-28T19:05:01+00:00,289.6,63.521,52.08,1,137.83,1024,127473719802037,38.880865172761,-77.003853532934,data/images/mapillary_scaleup_development/ADA_CurbRampPt_15546/127473719802037.jpg,Missing,True,66.955,1,,ADA_CurbRampPt_15546,38.88045257026634,-77.00356892172714,-137.83,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,159.69,504.575,spherical,1610471237000,2021-01-12T17:07:17+00:00,8.4,58.591,15.71,1,151.29,1024,1000109587347465,38.893654372069,-76.998422358106,data/images/mapillary_scaleup_development/ADA_CurbRampPt_24263/1000109587347465.jpg,Missing,True,87.206,1,,ADA_CurbRampPt_24263,38.89352183474524,-76.99835933252062,151.29,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,165.69,535.491,perspective,1704373220538,2024-01-04T13:00:20.538000+00:00,217.23960971832,68.593,34.71,1,51.55,1536,1060675498510698,38.893824275411,-76.998458446191,data/images/mapillary_scaleup_development/ADA_CurbRampPt_24263/1060675498510698.jpg,Missing,False,133.044,1,,ADA_CurbRampPt_24263,38.89352183474524,-76.99835933252062,-51.55,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,341.2,4939.443,perspective,1608664418680,2020-12-22T19:13:38.680000+00:00,3.65283203125,61.215,17.65,1,22.45,1152,1431725947214102,38.887377126523,-76.993750540853,data/images/mapillary_scaleup_development/ADA_CurbRampPt_27681/1431725947214102.jpg,Missing,False,105.992,1,,ADA_CurbRampPt_27681,38.887527415045085,-76.99381626848489,-22.45,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,341.06,2711.405,spherical,1601383121000,2020-09-29T12:38:41+00:00,180.3,66.61,19.07,1,160.76,1024,1577393279300860,38.88736521635,-76.993744753324,data/images/mapillary_scaleup_development/ADA_CurbRampPt_27681/1577393279300860.jpg,Missing,True,81.776,1,,ADA_CurbRampPt_27681,38.887527415045085,-76.99381626848489,160.76,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,106.52,161.82,perspective,1573920174334,2019-11-16T16:02:54.334000+00:00,71.768127441406,56.894,4.67,1,34.76,1152,1196165390884851,38.882696553384,-76.993732302252,data/images/mapillary_scaleup_development/ADA_CurbRampPt_14345/1196165390884851.jpg,Non-Compliant,False,124.47,1,,ADA_CurbRampPt_14345,38.88268461042921,-76.99368058808355,34.76,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,196.56,1149.872,fisheye,1671398076420,2022-12-18T21:14:36.420000+00:00,139.66212873179,74.114,5.76,1,56.9,1152,1500043884155062,38.882734282709,-76.993661614616,data/images/mapillary_scaleup_development/ADA_CurbRampPt_14345/1500043884155062.jpg,Non-Compliant,False,96.002,1,,ADA_CurbRampPt_14345,38.88268461042921,-76.99368058808355,56.9,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,49.65,112.586,perspective,1700656934289,2023-11-22T12:42:14.289000+00:00,51.242195129395,67.701,6.93,1,1.6,1534,1369711183983536,38.878427700002,-76.999481799998,data/images/mapillary_scaleup_development/ADA_CurbRampPt_34431/1369711183983536.jpg,Non-Compliant,False,113.663,1,,ADA_CurbRampPt_34431,38.87846802674341,-76.99942083376978,-1.6,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,319.8,1815.149,perspective,1645106989000,2022-02-17T14:09:49+00:00,270.00001698363,55.308,7.48,1,49.8,1248,1212608199635564,38.878416666667,-76.999365079365,data/images/mapillary_scaleup_development/ADA_CurbRampPt_34431/1212608199635564.jpg,Non-Compliant,False,125.057,1,,ADA_CurbRampPt_34431,38.87846802674341,-76.99942083376978,49.8,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,1026
Mapillary,180.87,1650.895,perspective,1704373414672,2024-01-04T13:03:34.672000+00:00,209.23749065399,60.218,8.93,1,28.37,1536,1082894039622505,38.891234183441,-76.993822083112,data/images/mapillary_scaleup_development/ADA_CurbRampPt_8392/1082894039622505.jpg,Non-Compliant,False,128.411,1,,ADA_CurbRampPt_8392,38.89115385304683,-76.9938236529943,-28.37,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,156.47,696.372,perspective,1638536357000,2021-12-03T12:59:17+00:00,118.2974144828,36.187,11.74,1,38.17,1084,131522832927771,38.891250613553,-76.9938777927,data/images/mapillary_scaleup_development/ADA_CurbRampPt_8392/131522832927771.jpg,Non-Compliant,False,139.194,1,,ADA_CurbRampPt_8392,38.89115385304683,-76.9938236529943,38.17,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,343.3,5167.949,perspective,1611243851935,2021-01-21T15:44:11.935000+00:00,359.46856689453,58.276,33.34,1,16.16,1152,1214196925696924,38.894455592106,-76.999499605748,data/images/mapillary_scaleup_development/ADA_CurbRampPt_16513/1214196925696924.jpg,Non-Compliant,False,120.834,1,,ADA_CurbRampPt_16513,38.89474277066115,-76.99961027392658,-16.16,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,344.38,4391.805,perspective,1703961838317,2023-12-30T18:43:58.317000+00:00,49.240014076233,70.894,33.46,1,64.86,1536,1123575982135609,38.894452928699,-76.999506156653,data/images/mapillary_scaleup_development/ADA_CurbRampPt_16513/1123575982135609.jpg,Non-Compliant,False,131.188,1,,ADA_CurbRampPt_16513,38.89474277066115,-76.99961027392658,-64.86,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,2048
Mapillary,293.93,938.533,perspective,1645101279000,2022-02-17T12:34:39+00:00,270.00001919698,19.307,19.6,1,23.93,1248,1311598279417141,38.874652777778,-77.010370924817,data/images/mapillary_scaleup_development/ADA_CurbRampPt_19864/1311598279417141.jpg,Non-Compliant,False,103.255,0,low_contrast,ADA_CurbRampPt_19864,38.87472427157357,-77.0105778834377,23.93,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,1026
Mapillary,289.06,928.875,perspective,1645101278000,2022-02-17T12:34:38+00:00,270.00001847036,19.326,24.35,1,19.06,1248,145337464662121,38.874652777778,-77.010312071331,data/images/mapillary_scaleup_development/ADA_CurbRampPt_19864/145337464662121.jpg,Non-Compliant,False,101.651,0,low_contrast,ADA_CurbRampPt_19864,38.87472427157357,-77.0105778834377,19.06,Mapillary API,navy_yard_capitol_riverfront,frozen_v1_2026-09-01_after_balanced_pilot,1026
